EU____Cyg            1 297.82200760  32.67552978  68.41013763   3.02424668 12.821  0.579  -1.9633  0.0326  -3.6093  0.0417 -0.1543 -73.273 13.435
SV____Vul            1 297.87876446  27.46020707  63.94692226   0.32195169  2.226  0.110  -2.1389  0.0452  -5.8197  0.0497 -0.1152   3.182  4.344
V1162_Aql            0 298.08749648 -11.36692281  29.42398080 -18.60550565  1.221  0.040   7.8263  0.0956 -10.6415  0.0497  0.2043  12.858  3.012
PP____Aql            0 298.19394844  12.66914702  51.32323634  -7.44781543 11.656  1.091  -1.0930  0.0933  -4.6939  0.0601  0.0049  82.557  3.723
J298.2928+29.8739    1 298.29284544  29.87394718  66.20625707   1.24638748  6.840  0.155  -3.0263  0.0584  -5.5583  0.0689  0.0243 -46.748  8.088
J298.5070+26.9338    1 298.50700279  26.93385405  63.78187394  -0.42774014  4.723  0.131  -2.8644  0.1010  -5.8157  0.0906  0.0513  -2.676 11.902
J195413.18+292039.1  1 298.55492459  29.34418422  65.86917124   0.77843914  3.838  0.088  -2.8592  0.0680  -4.5193  0.0737  0.0531   8.016  7.416
EX____Cyg            1 298.59743688  31.22691147  67.50185720   1.71741199  3.975  0.128  -3.5692  0.0427  -5.9915  0.0473 -0.1168  10.973  4.168
J195424.41+301406.3  1 298.60172347  30.23504291  66.65354946   1.20295796  7.079  0.169  -2.9208  0.0674  -5.3877  0.0762 -0.1984 -10.252  7.833
IY____Cyg            1 298.89083459  31.76387056  68.09115138   1.78039970  7.252  0.277  -2.5702  0.0520  -5.1842  0.0685 -0.0878   8.330  9.704
S_____Sge            0 299.00526387  16.63476448  55.16821184  -6.11923472  0.657  0.031   1.7629  0.1219  -5.4280  0.1127  0.1341 -16.459  3.978
X_____Vul            1 299.36918306  26.55644979  63.85807041  -1.28180898  1.053  0.035  -1.4189  0.0610  -4.0433  0.0613  0.0026 -17.715  3.075
V733__Aql            0 299.38759360  11.04365975  50.49442670  -9.27385092  3.741  0.122   0.1124  0.0604  -4.2693  0.0461  0.1392  33.736  3.528
V547__Cyg            0 299.44206366  35.63604844  71.64364098   3.39603784  7.164  0.266  -4.1307  0.0437  -6.0181  0.0497 -0.0450 -133.103  5.212
DG____Vul            1 299.66735404  27.68366585  64.95815262  -0.91943834  2.741  0.089  -2.8699  0.0479  -4.6972  0.0497 -0.0948   4.743  5.954
J299.6711+28.6617    1 299.67117750  28.66171133  65.79328956  -0.41029287  5.477  0.152  -3.1607  0.0861  -5.3055  0.0931 -0.0765  -9.667  7.827
HO____Vul            1 299.72293352  24.39508009  62.17993443  -2.68211417  2.135  0.075  -1.4288  0.0496  -4.0156  0.0579 -0.0169   3.019  5.000
V1020_Cyg            1 299.78757192  32.69541649  69.28192823   1.61771415  3.769  0.086  -3.3904  0.0635  -6.2403  0.0720 -0.1322  12.754  8.814
GH____Cyg            1 299.79497652  29.45072393  66.52199672  -0.08896901  2.231  0.053  -2.5110  0.0441  -4.9136  0.0527 -0.1434   0.935 10.315
GI____Cyg            1 299.89044367  33.74603514  70.22228034   2.09507800  3.364  0.126  -3.3871  0.0440  -6.2449  0.0514 -0.0713  -9.147  3.123
J300.0102+29.1869    1 300.01029444  29.18686825  66.39609789  -0.38732261  2.818  0.077  -2.6935  0.1250  -6.1987  0.1207  0.0229 -14.269  7.294
V1025_Cyg            1 300.19314137  30.90759045  67.94209367   0.38460041  4.798  0.152  -3.5407  0.0450  -6.2442  0.0621 -0.1442 -25.034  7.074
KL____Aql            1 300.29090348  15.80350180  55.08789502  -7.60534418  3.751  0.120  -1.7320  0.0468  -4.9677  0.0410  0.1483   9.057  5.639
J200127.53+324812.0  1 300.36465834  32.80330899  69.62916840   1.26174934  4.244  0.116  -3.7376  0.0570  -5.6849  0.0666 -0.0744   1.665  6.203
J300.3673+31.6179    1 300.36729268  31.61773860  68.62378906   0.63319463  8.391  0.257  -2.4684  0.1044  -4.6783  0.1225 -0.1910 -21.870  3.982
J300.5755+31.8564    1 300.57553116  31.85641515  68.92005231   0.60933096  7.219  0.171  -2.5087  0.1021  -4.9013  0.1005 -0.2390 -54.590  5.261
V572_Aql             1 300.63618642   0.71387643  41.90156008 -15.42747405  6.530  0.205  -2.5942  0.0655  -6.2754  0.0415  0.2273  46.139  3.760
J300.8084+30.7858    1 300.80848360  30.78587766  68.11874623  -0.12794731  7.460  0.303  -2.9325  0.0949  -4.7403  0.1413 -0.1809 -12.995  2.245
V1467_Cyg            1 301.00902339  32.45068498  69.61853211   0.61465374  7.776  0.239  -2.7947  0.0757  -4.4329  0.0765 -0.1668 -46.840  6.744
V1033_Cyg            1 301.33608866  32.65908918  69.94208133   0.49318432  4.009  0.099  -2.9870  0.0503  -5.6424  0.0544 -0.1056 -20.376  7.743
J200636.68+323310.9  1 301.65276144  32.55308577  69.99603624   0.21124739  5.292  0.114  -3.1340  0.1311  -5.7767  0.1181 -0.1640 -29.792 15.766
V1364_Cyg            1 301.87263212  35.34634364  72.44696614   1.56409752  5.460  0.186  -2.8973  0.0401  -5.1931  0.0397 -0.0761   0.957  8.776
V402__Cyg            1 302.28231883  37.15195261  74.14500864   2.26357113  2.093  0.050  -2.5438  0.0439  -3.5936  0.0547 -0.1879 -13.153  5.759
V492__Cyg            1 302.80662707  35.41354230  72.91755383   0.96154255  3.821  0.084  -2.5077  0.0470  -3.9371  0.0556 -0.1584  -5.236  4.119
J201113.71+321605.9  1 302.80705781  32.26819283  70.28616122  -0.76169261  3.665  0.096  -2.9823  0.0882  -5.4168  0.0955  0.0404 -21.774  3.877
J201151.18+342447.2  1 302.96323349  34.41308224  72.15130375   0.30553182  5.243  0.134  -3.2636  0.0989  -5.0363  0.1027 -0.1463 -17.890  7.735
MW____Cyg            0 303.09510609  32.87160046  70.92383359  -0.63339326  1.502  0.047  -3.5142  0.0551  -5.1015  0.0692 -0.1849  -0.764  7.029
J201309.07+323711.2  1 303.28775728  32.61974330  70.80287384  -0.90736167  6.090  0.151  -3.2722  0.0524  -6.0769  0.0496 -0.1451 -45.867  5.478
V2475_Cyg            1 303.48420443  35.32817142  73.15044652   0.45328507  3.349  0.095  -2.3859  0.0747  -4.0283  0.0813 -0.2086  -9.178  4.677
J201358.37+344845.5  0 303.49317346  34.81265085  72.72510692   0.16189673  8.039  0.216  -2.6791  0.0916  -3.9400  0.0869 -0.0977 -116.759  6.866
V495__Cyg            1 303.99301368  35.01469815  73.12079687  -0.06668796  2.181  0.055  -3.0431  0.0416  -5.8888  0.0546 -0.0930 -10.373  5.754
V1046_Cyg            1 304.19788227  36.54994277  74.48721984   0.65272527  3.007  0.066  -3.0395  0.0445  -4.1476  0.0473 -0.0130   9.627  5.736
J201648.63+382036.2  1 304.20260666  38.34326732  75.97655769   1.65215177  8.614  0.223  -2.5359  0.0793  -4.3579  0.0810 -0.1537 -86.563  9.789
V438__Cyg            1 304.72629883  40.06447520  77.63017896   2.28142602  1.825  0.066  -3.2778  0.0668  -4.2685  0.0716 -0.0635 -15.047  6.415
J304.7290+37.9480    1 304.72902424  37.94799920  75.88169863   1.08767371  9.681  0.407  -2.3874  0.1066  -3.6765  0.1076 -0.0809 -80.646  8.645
J304.8116+36.6097    1 304.81163081  36.60971335  74.81357470   0.27858701  3.139  0.074  -3.4308  0.0584  -5.7893  0.0656 -0.1414   0.648  1.814
J202341.18+382700.1  1 305.92156977  38.44999995  76.82769985   0.60231792  2.194  0.042  -0.7311  0.0458  -3.3775  0.0488 -0.0325  -0.417  3.523
KX____Cyg            1 306.08058614  40.56106449  78.62659312   1.71454491  2.274  0.065  -3.9986  0.0634  -5.2213  0.0788  0.0486  14.971 10.184
SZ____Cyg            1 308.22621087  46.60124953  84.44578342   3.97643732  2.287  0.088  -2.2547  0.0458  -5.4203  0.0517 -0.2076  15.651  6.226
V514__Cyg            1 311.55229586  45.47860625  84.95995995   1.46133019  1.808  0.048   0.5312  0.0429  -2.1507  0.0503 -0.0007 -16.874  4.210
J311.5581+43.2128    1 311.55810295  43.21286223  83.19333510   0.04240564  2.127  0.070  -2.5388  0.0649  -4.5504  0.0689  0.0268 -24.136  3.774
DR____Cep            0 312.27326498  58.89920680  95.79055046   9.47785968 13.621  0.688  -1.4703  0.0500  -1.3455  0.0450 -0.0005 -56.010  3.987
J205012.03+454156.1  1 312.55009209  45.69888250  85.57072488   1.05731301  6.347  0.151  -2.8213  0.0917  -3.9980  0.0872 -0.1491 -89.106  9.195
V1662_Cyg            1 312.75343188  43.13987701  83.68631895  -0.68018889  2.950  0.106  -2.7192  0.0664  -3.1494  0.0648 -0.0750 -19.528  4.978
V1533_Cyg            1 312.86614272  46.30351449  86.17719946   1.27206351  3.906  0.104  -3.6006  0.0475  -5.1675  0.0486  0.0501 -51.507 10.668
T_____Vul            1 312.86767646  28.25048271  72.13236299 -10.15181643  0.578  0.018   3.4959  0.1389  -5.0865  0.1409 -0.0571 -12.112  2.407
J313.3564+46.7215    1 313.35648961  46.72153247  86.71450341   1.27979626  8.991  0.201  -2.4541  0.1222  -2.4636  0.1017 -0.2882 -93.556  2.280
EK____Del            0 313.52026379   8.55153454  56.00102686 -22.39583862  7.339  0.349  -6.0321  0.0628  -5.1947  0.0591 -0.0769 -165.238 13.613
J205425.66+454331.0  1 313.60707432  45.72523998  86.06273887   0.50651486  4.113  0.127  -2.8694  0.0820  -3.7438  0.0727 -0.0959 -40.197  5.011
J314.4569+46.8984    1 314.45694839  46.89842511  87.33669711   0.81983853  3.488  0.075  -3.7103  0.0419  -4.9939  0.0444  0.0411 -34.028  3.092
J205916.93+443346.1  1 314.82052337  44.56273541  85.73541368  -0.89943522  5.654  0.265  -3.1165  0.0492  -3.7313  0.0494 -0.2052 -86.142  3.595
J314.9567+46.5590    1 314.95673694  46.55906266  87.30434815   0.33871400  3.681  0.097  -3.7999  0.0828  -5.0887  0.0857  0.0106 -55.708  3.171
VY____Cyg            1 316.06930269  39.97223374  82.89494933  -4.62481352  1.968  0.058  -2.8878  0.0446  -4.0474  0.0439 -0.1029  -7.009  5.841
J316.0894+45.2393    1 316.08941377  45.23937033  86.83755787  -1.12584660  8.071  0.425  -2.2157  0.0280  -2.7642  0.0307 -0.0586 -77.784  8.306
J210602.79+490633.2  1 316.51158918  49.10913479  89.90400065   1.25230086  5.495  0.158  -2.9032  0.0854  -3.4456  0.0889 -0.1856 -77.276  9.365
DT____Cyg            1 316.62603610  31.18463525  76.54873890 -10.78241901  0.538  0.018   3.6401  0.0724  -5.0772  0.0902 -0.6389  -2.139  0.966
V356__Cyg            1 316.94414907  46.73697818  88.34611332  -0.55998320  4.984  0.168  -2.8804  0.0490  -3.5378  0.0446 -0.1523 -68.837  5.108
J317.1508+49.2492    1 317.15086169  49.24926580  90.28941349   1.03833052  8.378  0.233  -2.3523  0.1027  -2.8109  0.0995 -0.0729 -108.866 13.649
J318.1744+52.5020    1 318.17439994  52.50198094  93.10996592   2.78493241  2.597  0.073  -3.0986  0.1201  -3.5570  0.0971 -0.0830 -34.809  4.704
Be55-107             1 319.24954521  51.76628841  93.03542998   1.79945058  2.641  0.089  -3.8750  0.0813  -4.5463  0.0652 -0.0382 -30.665  2.568
J319.3998+49.7171    1 319.39987322  49.71714320  91.63462109   0.30060236  5.411  0.137  -3.0312  0.1301  -3.2230  0.1129 -0.0674 -98.231  4.488
V1334_Cyg            0 319.84242569  38.23746457  83.62164835  -7.95007010  0.679  0.026   3.7401  0.1008   0.3263  0.1145 -0.1741  -4.341  2.177
J212535.46+523911.8  1 321.39774578  52.65316034  94.59406357   1.49665393  3.844  0.094  -3.4761  0.0570  -4.1650  0.0479 -0.1076 -77.291  4.308
V2340_Cyg            1 322.18718051  48.97821150  92.40920286  -1.50018241  3.102  0.120  -3.6240  0.0511  -3.8809  0.0476  0.0804 -53.889  3.007
J322.3462+49.1100    0 322.34628204  49.11002457  92.57562505  -1.47624753  4.444  0.138  -4.2431  0.3771  -1.5971  0.3504 -0.1387 -65.636  3.967
J322.4078+55.7970    1 322.40788267  55.79699622  97.19789587   3.35801048  7.390  0.227  -2.3815  0.0899  -2.1249  0.0836 -0.2533 -57.821  5.891
V1726_Cyg            1 322.41223453  48.96907209  92.51022170  -1.60839256  2.073  0.063  -3.6560  0.0603  -2.8721  0.0574 -0.1780  -9.928  0.441
V621__Cyg            1 323.16842041  49.21249652  93.03846149  -1.76863458  4.954  0.158  -3.0617  0.0652  -3.7947  0.0801  0.0742 -54.679  9.410
J323.3006+52.8836    1 323.30064115  52.88366444  95.58923734   0.87323274  3.077  0.068  -3.6672  0.0527  -3.9716  0.0488 -0.2233 -54.497  3.205
V733__Cyg            1 323.51446688  53.31008167  95.97227951   1.10047436  3.668  0.083  -2.7402  0.0521  -3.2054  0.0491 -0.3017 -59.676  6.584
V739__Cep            1 323.72761604  55.94225618  97.84017243   2.96037044  6.837  0.184  -2.3985  0.0405  -2.5880  0.0390 -0.1226 -95.231  4.399
J213533.70+533049.3  1 323.89041782  53.51367129  96.27509579   1.10008050  4.313  0.085  -2.8794  0.0566  -3.0370  0.0498 -0.3838 -77.430  2.242
J324.2208+52.2014    1 324.22090144  52.20146796  95.54442635  -0.00801353  6.446  0.156  -2.6090  0.1005  -2.2999  0.0805  0.0914 -65.910  4.010
V538__Cyg            1 324.36718090  51.76247271  95.31861579  -0.39511055  2.434  0.083  -2.9319  0.0916  -2.7298  0.0938  0.4691  -4.728  4.266
J213808.16+530545.8  1 324.53397678  53.09604825  96.28219210   0.53241655  6.065  0.134  -2.8649  0.0806  -3.0244  0.0754 -0.4716 -84.336  4.550
J326.3266+54.4963    1 326.32669335  54.49638439  97.99978168   0.89587667  3.713  0.077  -3.6482  0.0548  -3.8100  0.0514 -0.2678 -38.436  0.623
V2650_Cyg            1 326.98258599  54.34942880  98.19780923   0.53810311  4.093  0.109  -2.6383  0.0627  -2.6654  0.0510 -0.1193 -60.274  9.191
V859__Cep            1 326.99882356  57.20677397 100.03177698   2.72995461  5.242  0.106  -2.8619  0.0830  -2.4661  0.0780 -0.1204 -74.596  2.579
V860__Cep            1 327.08609634  55.65016563  99.07407417   1.50135866  3.736  0.084  -3.2233  0.0739  -2.6443  0.0744 -0.2661 -65.406  5.167
J327.1206+53.0284    1 327.12065677  53.02846655  97.41779293  -0.53110988  4.738  0.186  -3.3764  0.0454  -3.0977  0.0419 -0.1147 -76.177  4.099
VZ____Cyg            0 327.92264974  43.13402365  91.52010256  -8.51072088  1.813  0.056  -3.9385  0.0434  -3.4115  0.0439 -0.0102 -23.452  6.176
J215613.64+525909.7  1 329.05684895  52.98601297  98.29898245  -1.29448243  4.171  0.119  -3.2388  0.0474  -2.6508  0.0410 -0.2268 -60.496  3.985
IR____Cep            1 329.46630849  61.01884790 103.41462242   4.90691672  0.746  0.027  -5.3960  0.0575  -3.3256  0.0565 -0.0647  -7.064  3.876
CP____Cep            1 329.46951659  56.16388609 100.43838926   1.06763442  3.679  0.100  -3.9335  0.0497  -3.1513  0.0514 -0.0169 -30.023 10.958
BG____Lac            1 330.10475704  43.44535264  92.97294577  -9.25854227  1.733  0.052  -3.6382  0.0498  -3.8768  0.0633 -0.2711 -25.497  4.156
J330.6217+57.1439    1 330.62174626  57.14397941 101.53589022   1.46480420  6.510  0.145  -2.4302  0.0461  -1.8232  0.0451 -0.0928 -98.276  5.705
IY____Cep            1 331.89770996  55.36273938 101.05509267  -0.39094274  5.175  0.186  -2.9457  0.0553  -2.4077  0.0569 -0.3136 -84.405  7.331
Y_____Lac            1 332.26206231  51.04584529  98.71874920  -4.02886977  2.126  0.075  -3.0222  0.0546  -2.5880  0.0521 -0.0771 -17.411  8.225
KO____Cep            1 332.74301060  56.29157356 101.97967619   0.09205044  4.445  0.102  -2.7021  0.0780  -2.4540  0.0794 -0.3360 -76.462  6.137
J221347.38+552438.6  1 333.44753388  55.41077603 101.80339264  -0.85721801  6.559  0.225  -2.0146  0.0626  -2.2066  0.0523 -0.3574 -75.085  1.480
J221936.83+574243.6  1 334.90344286  57.71209361 103.75017289   0.60881795  4.093  0.089  -3.5170  0.0437  -2.4922  0.0399  0.0204 -88.625 13.810
J222004.81+560339.3  1 335.02002065  56.06089955 102.90077782  -0.80859609  4.649  0.148  -3.0811  0.0553  -2.5977  0.0559 -0.1790 -73.552  5.039
J335.2857+58.9209    1 335.28573502  58.92092147 104.57763678   1.51276508  3.658  0.069  -3.2373  0.0510  -2.7842  0.0493 -0.0797 -78.587  2.437
DF____Lac            1 335.31994999  54.53204445 102.21158246  -2.18405978  4.470  0.147  -3.0130  0.0526  -2.6963  0.0470 -0.1106 -73.656  4.089
MU____Cep            0 335.91091891  57.68078305 104.18596857   0.29110112  3.355  0.075  -2.8155  0.0490  -1.4705  0.0445 -0.0867 -69.116  5.477
V411__Lac            1 337.24299055  50.96312503 101.29743186  -5.82523265  1.169  0.035  -2.4867  0.0575  -2.4158  0.0522 -0.1093 -27.019  1.540
del___Cep            1 337.29288062  58.41520795 105.19436842   0.53057587  0.266  0.012  17.6471  0.8116   4.1125  0.7282 -0.0269 -12.326  3.709
V901__Cep            1 340.04315782  60.56380185 107.47827950   1.69227105  2.826  0.064  -3.3566  0.0752  -2.7710  0.0610  0.0275 -62.566  5.764
Z_____Lac            0 340.21724254  56.82945616 105.76013104  -1.62469801  1.885  0.071  -3.9180  0.0600  -2.6956  0.0693 -0.2318 -37.705  4.328
V911__Cep            1 342.09617633  60.40476376 108.29722402   1.07749297  2.723  0.060  -3.3835  0.0478  -2.7811  0.0389 -0.0742 -55.968  4.948
V_____Lac            1 342.15828949  56.32153350 106.46820975  -2.57356665  1.722  0.053  -3.3444  0.0597  -1.2667  0.0549 -0.1702 -40.062  3.057
X_____Lac            1 342.26322756  56.42819689 106.56852030  -2.50492696  1.831  0.059  -3.2543  0.0613  -1.4237  0.0604 -0.1796 -23.301  2.878
V529__Cep            1 343.69708110  57.79064164 107.87159317  -1.62941826  3.707  0.126  -2.9206  0.0451  -1.7093  0.0483 -0.1912 -76.679  4.537
V342__Cas            1 345.33800685  57.86701668 108.69606973  -1.92952196  3.598  0.125  -3.9111  0.0450  -2.3698  0.0389  0.1071 -71.828  5.981
SW____Cas            1 346.79198263  58.55419187 109.67386941  -1.60760754  2.005  0.066  -3.3917  0.0506  -2.4654  0.0440  0.0790 -26.500  5.480
CH____Cas            1 350.61846426  62.75714291 112.95017512   1.62229574  2.846  0.073  -3.2675  0.0471  -1.7056  0.0431 -0.0311 -45.721  5.794
CN____Cep            1 351.39493566  64.79041305 113.94911647   3.42670641  3.272  0.121  -2.9623  0.0518  -0.9403  0.0478 -0.0955 -55.540  7.417
PW____Cas            1 351.49362322  61.26683349 112.84505302   0.08004529  5.186  0.148  -2.5584  0.0444  -0.8649  0.0379 -0.0138 -79.148  5.470
V1020_Cas            1 353.16241215  63.06920942 114.14796386   1.54900111  3.142  0.085  -2.2144  0.0399  -1.3007  0.0388 -0.1043 -67.419  4.692
V846__Cas            1 353.33454286  61.11907063 113.64220818  -0.33614793  3.990  0.138  -2.5550  0.0398  -1.0620  0.0370 -0.1451 -88.032  4.919
DT____Cas            1 353.74839191  59.35815225 113.31985953  -2.07946279  3.428  0.111  -1.7107  0.0450  -1.3200  0.0400 -0.1441 -91.561  3.930
RS____Cas            1 354.31690557  62.42898861 114.46701781   0.78249227  1.419  0.038  -1.4483  0.0560  -0.7686  0.0546 -0.1726 -28.277  8.936
DW____Cas            1 354.70162306  59.39182100 113.79528090  -2.18537257  2.450  0.096  -2.6876  0.0408  -1.6381  0.0404 -0.0978 -39.679  5.368
CZ____Cas            1 354.86370916  62.37213804 114.69443955   0.65721762  3.282  0.084  -1.6348  0.0662  -0.5876  0.0597 -0.2038 -70.632  6.210
CD____Cas            1 356.26092605  63.00384618 115.47992343   1.09670719  2.362  0.068  -2.2974  0.0499  -1.4631  0.0427 -0.1309 -53.641  8.678
V407__Cas            1 358.60237730  62.14946585 116.32536829   0.01144408  3.913  0.107  -2.4629  0.0405  -0.9863  0.0382 -0.1558 -83.535  3.839
V1206_Cas            1 359.11116338  58.02685973 115.68401388  -4.06891458  4.154  0.133  -2.1354  0.0460  -0.5008  0.0375 -0.2699 -39.734  4.445
DD____Cas            1 359.39565024  62.71824086 116.80529857   0.48886276  3.076  0.079  -1.7130  0.0503  -1.0839  0.0384 -0.1353 -76.870  2.939
CE__Cas_A            1 359.53933042  61.21369648 116.56122022  -0.99728703  2.501  0.109  -3.2615  0.0460  -1.5914  0.0550 -0.2853 -79.551 17.822
CF____Cas            1 359.57487139  61.22105403 116.57947967  -0.99359024  3.021  0.108  -3.0738  0.0443  -1.7538  0.0423 -0.1722 -82.324  5.690
